Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PD,PMIDs,Combination,MultilinkAnnotation,ClinicalAnnotation,Literature,VariantAnnotation,VipGene,Evidence score
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA136,DBH,Gene,VariantAnnotation,not associated,0,23131881,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA143485405,ELP5,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA147,DRD1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,23952191,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA162402175,RRP7A,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA164741646,HTT,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA165549043,PYROXD2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA165585814,PEBP4,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA165617947,ESYT2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA165660382,MIR4278,Gene,VariantAnnotation,associated,0,18821564,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA166048998,ARHGEF28,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA24957,ARHGAP12,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA25005,ARSA,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA25804,TRIB3,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA26296,CDH23,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA26490,CHRNA4,Gene,VariantAnnotation,not associated,0,17948872,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA267,ABCB1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,23771192;36727491,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA27478,DRD2,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,26810137;35457347,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA27480,DRD4,Gene,VariantAnnotation,not associated,0,28871191,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA27899,ETFDH,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA28162,FKBP5,Gene,VariantAnnotation,associated,0,18349090,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA28393,ALDH1L1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA28440,FXR2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA28980,GRIN2B,Gene,VariantAnnotation,associated,0,27624150,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA28996,GRM7,Gene,VariantAnnotation,ambiguous,0,24815731;28871191,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA29549,HTR1B,Gene,VariantAnnotation,not associated,0,23131881,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA30589,MAP2K4,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,30696812,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA310,SLC6A2,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15322419;19387424;19858760;20863575;20929549;21127421;22591463;23083021;23266789;23609393;28871191;29230023;29374517,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA311,SLC6A3,Gene,VariantAnnotation,ambiguous,0,16082688;28871191,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA312,SLC6A4,Gene,VariantAnnotation,not associated,0,17948872,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA31591,NFIB,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA31891,BDNF,Gene,VariantAnnotation,associated,0,21733227,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA31930,OPCML,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA33153,PDIA2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA34045,PURA,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA35,ADRA2A,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,17283289;18200436;19150055;21103886;22024001;23609393;23856854;27091191;27482244;28871191;29230023,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA351,TH,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,26810137,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA35980,SNAP25,Gene,VariantAnnotation,ambiguous,0,17023870;19858760;23131881;25229170;28871191,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA37506,ZNF134,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA37582,ZNF211,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA38145,STRBP,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA38335,ZDHHC7,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA38718,PIGM,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA38818,CMTM8,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447197,Attention Deficit Disorder with Hyperactivity,Disease,PA432,GGH,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,29382897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA28075,FDPS,Gene,PA166128365,bone density,Disease,VariantAnnotation,ambiguous,0,24311107,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA28075,FDPS,Gene,PA445062,Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,21196316,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,3
PA28075,FDPS,Gene,PA445187,Osteonecrosis,Disease,ClinicalAnnotation,associated,1,21196316,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,2
PA28075,FDPS,Gene,PA445190,Osteoporosis,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,18687167;21151198;24311107,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA28075,FDPS,Gene,PA446214,"Osteoporosis, Postmenopausal",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,18687167;21151198,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA421,TDP1,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,associated,0,18347181,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27823,EPHA8,Gene,PA443560,Breast Neoplasms,Disease,VariantAnnotation,ambiguous,0,26133776;26133777,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27823,EPHA8,Gene,PA445204,Ovarian Neoplasms,Disease,VariantAnnotation,associated,0,26133776,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27823,EPHA8,Gene,PA445301,Peripheral Nervous System Diseases,Disease,VariantAnnotation,ambiguous,0,26133776;26133777,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA128406954,Weight gain,Disease,VariantAnnotation,associated,0,20664489;22967772;27217270,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA165108779,Migraine NOS,Disease,VariantAnnotation,not associated,0,31014225,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166119022,methamphetamine dependence,Disease,VariantAnnotation,not associated,0,25500252,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166123368,schizoaffective disorder,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,26320194;28673279,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA166124386,gastrointestinal toxicity,Disease,VariantAnnotation,associated,0,27779245,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166151827,adverse events,Disease,VariantAnnotation,associated,0,26810137,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166159282,heart rate,Disease,VariantAnnotation,associated,0,28611364,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166170367,extrapyramidal symptoms,Disease,VariantAnnotation,not associated,0,26320194,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166184864,craving,Disease,VariantAnnotation,associated,0,26449981,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA166185626,somnolence,Disease,VariantAnnotation,not associated,0,34871222,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA443309,Alcoholism,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,10490697;11054774;17196743;17989061;1839129;19603545;1969501;19764934;1979357;27447243;29236941;31702801;8033754,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA443602,Marijuana Abuse,Disease,VariantAnnotation,not associated,0,25500252,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA443782,Constipation,Disease,VariantAnnotation,not associated,0,34871222,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA443851,Delirium,Disease,VariantAnnotation,not associated,0,34871222,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA443937,Drug Toxicity,Disease,VariantAnnotation,ambiguous,0,18086475;23963056;27272046,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA444167,Fetal Alcohol Syndrome,Disease,VariantAnnotation,not associated,0,35457347,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA444339,Hallucinations,Disease,VariantAnnotation,not associated,0,30794329,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA444460,Heroin Dependence,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,19373123;21902500;23651024;24359476;25521358;28692418;31025317,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA444545,Hyperprolactinemia,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15286066;18579277;19339912;26872113,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA444626,Insulin Resistance,Disease,VariantAnnotation,associated,0,26880915,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA445048,Nausea,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,24360851;34871222,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA445131,Obesity,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,33236485,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA445208,Pain,Disease,VariantAnnotation,not associated,0,21398039,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,1
PA27478,DRD2,Gene,PA445254,Parkinson Disease,Disease,"ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,9457173;16485914;27190009;27779245;30794329;9457173,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,5
PA27478,DRD2,Gene,PA445437,Pruritus,Disease,VariantAnnotation,not associated,0,34871222,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA445452,Psychomotor Agitation,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,26320194,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA445768,Substance Withdrawal Syndrome,Disease,VariantAnnotation,associated,0,25096645,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,1
PA27478,DRD2,Gene,PA445876,Tobacco Use Disorder,Disease,"ClinicalAnnotation,VariantAnnotation,VipGene",ambiguous,1,15203796;16123753;22046326,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,4
PA27478,DRD2,Gene,PA446051,Vomiting,Disease,VariantAnnotation,not associated,0,24360851,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA446264,Urinary Retention,Disease,VariantAnnotation,not associated,0,34871222,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA446876,Substance-Related Disorders,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18687376;25556837;29881439;8033754,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA446878,Cocaine-Related Disorders,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,11054774;21150907;23340505;23635803;24359476;25500252,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA447076,Headache Disorders,Disease,VariantAnnotation,associated,0,25096645,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA447196,Anxiety Disorders,Disease,VariantAnnotation,not associated,0,24723432,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27478,DRD2,Gene,PA447199,Bipolar Disorder,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,21047205;21095016;28548579,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,2
PA27478,DRD2,Gene,PA447208,Mental Disorders,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,22967772;26880915,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA27478,DRD2,Gene,PA447216,Schizophrenia,Disease,"ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,16973280; 17087792; 18583979; 19158809; 8723039; 9097961; 9209827;11505224;12707934;15286066;15694263;15830237;16513877;16633140;17105675;17767146;18180754;18579277;18855532;18926547;19000940;19339912;20194480;20375926;20664489;20714340;21749219;23963056;25563748;25679126;26320194;26666695;27287786;28548579;28673279;28696411;9097961;9209827;9858029;9918131,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,5
PA27478,DRD2,Gene,PA447268,tardive dyskinesia,Disease,VariantAnnotation,associated,0,17767146;18180754,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,1.0000000000000002,0.5000000000000001,1
PA27478,DRD2,Gene,PA447278,Depression,Disease,ClinicalAnnotation,associated,0,21095016,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA134923900,PHACTR1,Gene,PA444949,Migraine without Aura,Disease,VariantAnnotation,not associated,0,30256423,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA34866,RRM2B,Gene,PA443560,Breast Neoplasms,Disease,VariantAnnotation,not associated,0,29100455,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA34866,RRM2B,Gene,PA444760,"Leukemia, Myeloid, Acute",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,24024897,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA34866,RRM2B,Gene,PA444773,Leukopenia,Disease,VariantAnnotation,not associated,0,29100455,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34866,RRM2B,Gene,PA445113,Neutropenia,Disease,VariantAnnotation,not associated,0,29100455,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34866,RRM2B,Gene,PA445301,Peripheral Nervous System Diseases,Disease,VariantAnnotation,not associated,0,30273369,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA34866,RRM2B,Gene,PA447230,HIV Infections,Disease,VariantAnnotation,not associated,0,30273369,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA26559,CLDN11,Gene,PA166249181,Breast Cancer Free Interval,Disease,VariantAnnotation,associated,0,34048027,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA26559,CLDN11,Gene,PA443560,Breast Neoplasms,Disease,VariantAnnotation,associated,0,34048027,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444510,Hyperalgesia,Disease,PA117,COMT,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,31041874,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA142671972,DNAJB13,Gene,PA447216,Schizophrenia,Disease,VariantAnnotation,not associated,0,21332312,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA37398,WWOX,Gene,PA443560,Breast Neoplasms,Disease,VariantAnnotation,associated,0,25823661,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA37398,WWOX,Gene,PA443624,"Carcinoma, Renal Cell",Disease,VariantAnnotation,associated,0,35484400,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA37398,WWOX,Gene,PA443899,Diarrhea,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,35484400,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA37398,WWOX,Gene,PA444804,Liver Neoplasms,Disease,VariantAnnotation,not associated,0,31611591,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444760,"Leukemia, Myeloid, Acute",Disease,PA129,CYP2E1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,22584460,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
